sample_id,strain1,strain2,chrom,start,end,length
SMI023-K03-B01-M02,0,2,Pf3D7_06_v3,184028,202296,18268
SMI023-K03-B01-M02,0,2,Pf3D7_06_v3,312207,542221,230014
SMI023-K03-B01-M02,0,2,Pf3D7_06_v3,796597,1269383,472786
SMI023-K03-B01-M02,0,2,Pf3D7_06_v3,1283913,1294070,10157
SMI023-K03-B01-M02,0,2,Pf3D7_07_v3,77194,122637,45443
SMI023-K03-B01-M02,0,2,Pf3D7_07_v3,420336,480458,60122
SMI023-K03-B01-M02,0,2,Pf3D7_07_v3,619957,1380526,760569
SMI023-K03-B01-M02,0,2,Pf3D7_08_v3,75691,781506,705815
SMI023-K03-B01-M02,0,2,Pf3D7_08_v3,1113495,1364499,251004
SMI023-K03-B01-M02,0,2,Pf3D7_09_v3,82153,1472334,1390181
SMI023-K03-B01-M02,0,2,Pf3D7_10_v3,70764,317581,246817
SMI023-K03-B01-M02,0,2,Pf3D7_10_v3,631276,1570149,938873
SMI023-K03-B01-M02,0,2,Pf3D7_11_v3,110641,186489,75848
SMI023-K03-B01-M02,0,2,Pf3D7_11_v3,920192,1294584,374392
SMI023-K03-B01-M02,0,2,Pf3D7_11_v3,1887740,2003008,115268
SMI023-K03-B01-M02,0,2,Pf3D7_12_v3,61435,2155095,2093660
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,77901,156176,78275
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,305484,341070,35586
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,367468,425672,58204
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,651941,1359289,707348
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,1595988,1891015,295027
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,1976438,2575636,599198
SMI023-K03-B01-M02,0,2,Pf3D7_13_v3,2742156,2788579,46423
SMI023-K03-B01-M02,0,2,Pf3D7_14_v3,35796,918720,882924
SMI023-K03-B01-M02,0,2,Pf3D7_14_v3,1159875,3084224,1924349
SMI023-K03-B01-M02,0,2,Pf3D7_14_v3,3121290,3255607,134317
SMI023-K03-B01-M02,1,2,Pf3D7_01_v3,95518,496106,400588
SMI023-K03-B01-M02,1,2,Pf3D7_01_v3,513707,567657,53950
SMI023-K03-B01-M02,1,2,Pf3D7_02_v3,109248,805840,696592
SMI023-K03-B01-M02,1,2,Pf3D7_02_v3,843180,862030,18850
SMI023-K03-B01-M02,1,2,Pf3D7_03_v3,71040,170475,99435
SMI023-K03-B01-M02,1,2,Pf3D7_04_v3,426436,1143965,717529
SMI023-K03-B01-M02,1,2,Pf3D7_05_v3,39872,92221,52349
SMI023-K03-B01-M02,1,2,Pf3D7_05_v3,118209,329613,211404
SMI023-K03-B01-M02,1,2,Pf3D7_05_v3,921466,931606,10140
SMI023-K03-B01-M02,1,2,Pf3D7_05_v3,1038517,1321074,282557
SMI023-K03-B01-M02,1,2,Pf3D7_06_v3,74373,312207,237834
SMI023-K03-B01-M02,1,2,Pf3D7_06_v3,796597,1241113,444516
SMI023-K03-B01-M02,1,2,Pf3D7_07_v3,122637,1380526,1257889
SMI023-K03-B01-M02,1,2,Pf3D7_08_v3,75691,801085,725394
SMI023-K03-B01-M02,1,2,Pf3D7_08_v3,1113495,1364499,251004
SMI023-K03-B01-M02,1,2,Pf3D7_09_v3,82153,1472334,1390181
SMI023-K03-B01-M02,1,2,Pf3D7_10_v3,70764,317581,246817
SMI023-K03-B01-M02,1,2,Pf3D7_10_v3,631276,1513542,882266
SMI023-K03-B01-M02,1,2,Pf3D7_11_v3,920192,1887740,967548
SMI023-K03-B01-M02,1,2,Pf3D7_12_v3,718550,1397156,678606
SMI023-K03-B01-M02,1,2,Pf3D7_12_v3,1670700,2155095,484395
SMI023-K03-B01-M02,1,2,Pf3D7_13_v3,77901,106161,28260
SMI023-K03-B01-M02,1,2,Pf3D7_13_v3,156176,425672,269496
SMI023-K03-B01-M02,1,2,Pf3D7_13_v3,651941,2575636,1923695
SMI023-K03-B01-M02,1,2,Pf3D7_13_v3,2742156,2788579,46423
SMI023-K03-B01-M02,1,2,Pf3D7_14_v3,35796,2929017,2893221
SMI023-K03-B01-M02,1,2,Pf3D7_14_v3,3121290,3255607,134317
SMI024-K03-B02-M02,0,1,Pf3D7_01_v3,95518,567657,472139
SMI024-K03-B02-M02,0,1,Pf3D7_02_v3,109248,213574,104326
SMI024-K03-B02-M02,0,1,Pf3D7_02_v3,245174,468251,223077
SMI024-K03-B02-M02,0,1,Pf3D7_03_v3,204732,311072,106340
SMI024-K03-B02-M02,0,1,Pf3D7_03_v3,654499,1002946,348447
SMI024-K03-B02-M02,0,1,Pf3D7_04_v3,91817,255939,164122
SMI024-K03-B02-M02,0,1,Pf3D7_04_v3,284311,420218,135907
SMI024-K03-B02-M02,0,1,Pf3D7_04_v3,488769,888001,399232
SMI024-K03-B02-M02,0,1,Pf3D7_04_v3,902548,1036984,134436
SMI024-K03-B02-M02,0,1,Pf3D7_05_v3,796714,1038517,241803
SMI024-K03-B02-M02,0,1,Pf3D7_05_v3,1204155,1321074,116919
SMI024-K03-B02-M02,0,1,Pf3D7_06_v3,74373,231858,157485
SMI024-K03-B02-M02,0,1,Pf3D7_06_v3,797947,869449,71502
SMI024-K03-B02-M02,0,1,Pf3D7_06_v3,1111651,1294070,182419
SMI024-K03-B02-M02,0,1,Pf3D7_07_v3,77194,619957,542763
SMI024-K03-B02-M02,0,1,Pf3D7_07_v3,821413,1380526,559113
SMI024-K03-B02-M02,0,1,Pf3D7_08_v3,75691,1363159,1287468
SMI024-K03-B02-M02,0,1,Pf3D7_09_v3,416031,1472334,1056303
SMI024-K03-B02-M02,0,1,Pf3D7_10_v3,70764,808864,738100
SMI024-K03-B02-M02,0,1,Pf3D7_10_v3,1254230,1570149,315919
SMI024-K03-B02-M02,0,1,Pf3D7_11_v3,110641,1294584,1183943
SMI024-K03-B02-M02,0,1,Pf3D7_11_v3,1294703,1991090,696387
SMI024-K03-B02-M02,0,1,Pf3D7_11_v3,1993165,2001759,8594
SMI024-K03-B02-M02,0,1,Pf3D7_12_v3,382400,727996,345596
SMI024-K03-B02-M02,0,1,Pf3D7_12_v3,762514,2155095,1392581
SMI024-K03-B02-M02,0,1,Pf3D7_13_v3,77901,106668,28767
SMI024-K03-B02-M02,0,1,Pf3D7_13_v3,1499527,2788579,1289052
SMI024-K03-B02-M02,0,1,Pf3D7_14_v3,35796,407383,371587
SMI024-K03-B02-M02,0,1,Pf3D7_14_v3,429723,918720,488997
SMI024-K03-B02-M02,0,1,Pf3D7_14_v3,2020660,3255607,1234947
SMI026-K03-B01-M01,0,1,Pf3D7_01_v3,528580,567657,39077
SMI026-K03-B01-M01,0,1,Pf3D7_02_v3,109248,179137,69889
SMI026-K03-B01-M01,0,1,Pf3D7_02_v3,805840,840716,34876
SMI026-K03-B01-M01,0,1,Pf3D7_03_v3,140678,361403,220725
SMI026-K03-B01-M01,0,1,Pf3D7_03_v3,510782,1002946,492164
SMI026-K03-B01-M01,0,1,Pf3D7_04_v3,91817,255939,164122
SMI026-K03-B01-M01,0,1,Pf3D7_05_v3,1288644,1321074,32430
SMI026-K03-B01-M01,0,1,Pf3D7_06_v3,74373,577389,503016
SMI026-K03-B01-M01,0,1,Pf3D7_07_v3,460942,619957,159015
SMI026-K03-B01-M01,0,1,Pf3D7_08_v3,1103279,1278610,175331
SMI026-K03-B01-M01,0,1,Pf3D7_09_v3,1436348,1472334,35986
SMI026-K03-B01-M01,0,1,Pf3D7_10_v3,70764,574773,504009
SMI026-K03-B01-M01,0,1,Pf3D7_10_v3,1074462,1254230,179768
SMI026-K03-B01-M01,0,1,Pf3D7_11_v3,474387,1294753,820366
SMI026-K03-B01-M01,0,1,Pf3D7_12_v3,1281594,1670700,389106
SMI026-K03-B01-M01,0,1,Pf3D7_13_v3,194874,585306,390432
SMI026-K03-B01-M01,0,1,Pf3D7_13_v3,2575636,2666855,91219
SMI026-K03-B01-M01,0,1,Pf3D7_14_v3,918720,1948269,1029549
SMI026-K03-B01-M01,0,2,Pf3D7_02_v3,190531,805840,615309
SMI026-K03-B01-M01,0,2,Pf3D7_04_v3,667395,887796,220401
SMI026-K03-B01-M01,0,2,Pf3D7_04_v3,999012,1136848,137836
SMI026-K03-B01-M01,0,2,Pf3D7_05_v3,929884,1038517,108633
SMI026-K03-B01-M01,0,2,Pf3D7_05_v3,1175497,1288644,113147
SMI026-K03-B01-M01,0,2,Pf3D7_06_v3,874163,1111651,237488
SMI026-K03-B01-M01,0,2,Pf3D7_07_v3,619957,1380526,760569
SMI026-K03-B01-M01,0,2,Pf3D7_08_v3,75691,83708,8017
SMI026-K03-B01-M01,0,2,Pf3D7_08_v3,422355,467879,45524
SMI026-K03-B01-M01,0,2,Pf3D7_08_v3,916406,1103279,186873
SMI026-K03-B01-M01,0,2,Pf3D7_08_v3,1278610,1311354,32744
SMI026-K03-B01-M01,0,2,Pf3D7_09_v3,202903,271024,68121
SMI026-K03-B01-M01,0,2,Pf3D7_09_v3,500646,1436348,935702
SMI026-K03-B01-M01,0,2,Pf3D7_10_v3,574773,1074462,499689
SMI026-K03-B01-M01,0,2,Pf3D7_12_v3,382400,1281594,899194
SMI026-K03-B01-M01,0,2,Pf3D7_12_v3,1670700,2155095,484395
SMI026-K03-B01-M01,0,2,Pf3D7_13_v3,77901,194874,116973
SMI026-K03-B01-M01,0,2,Pf3D7_14_v3,3098922,3255607,156685
SMI026-K03-B01-M01,1,2,Pf3D7_01_v3,95518,528580,433062
SMI026-K03-B01-M01,1,2,Pf3D7_02_v3,179137,190531,11394
SMI026-K03-B01-M01,1,2,Pf3D7_02_v3,840716,862030,21314
SMI026-K03-B01-M01,1,2,Pf3D7_03_v3,71040,140678,69638
SMI026-K03-B01-M01,1,2,Pf3D7_03_v3,361403,510782,149379
SMI026-K03-B01-M01,1,2,Pf3D7_04_v3,255939,667395,411456
SMI026-K03-B01-M01,1,2,Pf3D7_04_v3,887796,999012,111216
SMI026-K03-B01-M01,1,2,Pf3D7_04_v3,1136848,1143965,7117
SMI026-K03-B01-M01,1,2,Pf3D7_05_v3,39872,929884,890012
SMI026-K03-B01-M01,1,2,Pf3D7_05_v3,1038517,1175497,136980
SMI026-K03-B01-M01,1,2,Pf3D7_06_v3,577389,874163,296774
SMI026-K03-B01-M01,1,2,Pf3D7_06_v3,1111651,1294070,182419
SMI026-K03-B01-M01,1,2,Pf3D7_07_v3,77194,460942,383748
SMI026-K03-B01-M01,1,2,Pf3D7_08_v3,83708,422355,338647
SMI026-K03-B01-M01,1,2,Pf3D7_08_v3,467879,916406,448527
SMI026-K03-B01-M01,1,2,Pf3D7_08_v3,1311354,1364499,53145
SMI026-K03-B01-M01,1,2,Pf3D7_09_v3,82153,202903,120750
SMI026-K03-B01-M01,1,2,Pf3D7_09_v3,271024,500646,229622
SMI026-K03-B01-M01,1,2,Pf3D7_10_v3,1254230,1570149,315919
SMI026-K03-B01-M01,1,2,Pf3D7_11_v3,110641,474387,363746
SMI026-K03-B01-M01,1,2,Pf3D7_11_v3,1294753,2003008,708255
SMI026-K03-B01-M01,1,2,Pf3D7_12_v3,61435,382400,320965
SMI026-K03-B01-M01,1,2,Pf3D7_13_v3,585306,2575636,1990330
SMI026-K03-B01-M01,1,2,Pf3D7_13_v3,2666855,2788579,121724
SMI026-K03-B01-M01,1,2,Pf3D7_14_v3,35796,918720,882924
SMI026-K03-B01-M01,1,2,Pf3D7_14_v3,1948269,3098922,1150653
SMI028-K03-B01-M01,0,1,Pf3D7_01_v3,95518,155877,60359
SMI028-K03-B01-M01,0,1,Pf3D7_01_v3,180172,190739,10567
SMI028-K03-B01-M01,0,1,Pf3D7_01_v3,530378,567657,37279
SMI028-K03-B01-M01,0,1,Pf3D7_02_v3,109248,290666,181418
SMI028-K03-B01-M01,0,1,Pf3D7_02_v3,805840,840716,34876
SMI028-K03-B01-M01,0,1,Pf3D7_05_v3,62996,92221,29225
SMI028-K03-B01-M01,0,1,Pf3D7_05_v3,110728,288859,178131
SMI028-K03-B01-M01,0,1,Pf3D7_06_v3,635935,1294070,658135
SMI028-K03-B01-M01,0,1,Pf3D7_07_v3,77194,619398,542204
SMI028-K03-B01-M01,0,1,Pf3D7_08_v3,708827,1120456,411629
SMI028-K03-B01-M01,0,1,Pf3D7_11_v3,683965,1637389,953424
SMI028-K03-B01-M01,0,1,Pf3D7_12_v3,382400,1670700,1288300
SMI028-K03-B01-M01,0,1,Pf3D7_13_v3,1682933,2788579,1105646
SMI028-K03-B01-M01,0,1,Pf3D7_14_v3,35796,3255607,3219811
SMI028-K03-B01-M01,0,2,Pf3D7_01_v3,95518,567657,472139
SMI028-K03-B01-M01,0,2,Pf3D7_02_v3,109248,290666,181418
SMI028-K03-B01-M01,0,2,Pf3D7_02_v3,805840,840716,34876
SMI028-K03-B01-M01,0,2,Pf3D7_04_v3,255939,508397,252458
SMI028-K03-B01-M01,0,2,Pf3D7_04_v3,512825,615475,102650
SMI028-K03-B01-M01,0,2,Pf3D7_04_v3,1136615,1143965,7350
SMI028-K03-B01-M01,0,2,Pf3D7_05_v3,39872,1321074,1281202
SMI028-K03-B01-M01,0,2,Pf3D7_06_v3,74373,1294070,1219697
SMI028-K03-B01-M01,0,2,Pf3D7_07_v3,77194,619957,542763
SMI028-K03-B01-M01,0,2,Pf3D7_08_v3,708827,1120456,411629
SMI028-K03-B01-M01,0,2,Pf3D7_08_v3,1278610,1364499,85889
SMI028-K03-B01-M01,0,2,Pf3D7_09_v3,82153,158528,76375
SMI028-K03-B01-M01,0,2,Pf3D7_11_v3,649388,2003008,1353620
SMI028-K03-B01-M01,0,2,Pf3D7_12_v3,61435,1670700,1609265
SMI028-K03-B01-M01,0,2,Pf3D7_13_v3,1682933,2788579,1105646
SMI028-K03-B01-M01,0,2,Pf3D7_14_v3,35796,3255607,3219811
SMI028-K03-B01-M01,1,2,Pf3D7_01_v3,95518,155877,60359
SMI028-K03-B01-M01,1,2,Pf3D7_01_v3,180172,190739,10567
SMI028-K03-B01-M01,1,2,Pf3D7_01_v3,530378,567657,37279
SMI028-K03-B01-M01,1,2,Pf3D7_02_v3,109248,862030,752782
SMI028-K03-B01-M01,1,2,Pf3D7_03_v3,71040,332302,261262
SMI028-K03-B01-M01,1,2,Pf3D7_03_v3,341291,357947,16656
SMI028-K03-B01-M01,1,2,Pf3D7_04_v3,883288,891051,7763
SMI028-K03-B01-M01,1,2,Pf3D7_04_v3,929397,999012,69615
SMI028-K03-B01-M01,1,2,Pf3D7_05_v3,62996,92221,29225
SMI028-K03-B01-M01,1,2,Pf3D7_05_v3,110728,288859,178131
SMI028-K03-B01-M01,1,2,Pf3D7_06_v3,635935,1294070,658135
SMI028-K03-B01-M01,1,2,Pf3D7_07_v3,77194,619398,542204
SMI028-K03-B01-M01,1,2,Pf3D7_07_v3,619957,1380526,760569
SMI028-K03-B01-M01,1,2,Pf3D7_08_v3,75691,1278610,1202919
SMI028-K03-B01-M01,1,2,Pf3D7_11_v3,683965,1637389,953424
SMI028-K03-B01-M01,1,2,Pf3D7_12_v3,382400,1670700,1288300
SMI028-K03-B01-M01,1,2,Pf3D7_13_v3,863568,2788579,1925011
SMI028-K03-B01-M01,1,2,Pf3D7_14_v3,35796,3255607,3219811
SMI029-K03-B01-M01,0,1,Pf3D7_01_v3,487895,567657,79762
SMI029-K03-B01-M01,0,1,Pf3D7_02_v3,109248,805840,696592
SMI029-K03-B01-M01,0,1,Pf3D7_03_v3,827914,1002946,175032
SMI029-K03-B01-M01,0,1,Pf3D7_04_v3,91817,991328,899511
SMI029-K03-B01-M01,0,1,Pf3D7_05_v3,224735,404998,180263
SMI029-K03-B01-M01,0,1,Pf3D7_05_v3,673393,1038517,365124
SMI029-K03-B01-M01,0,1,Pf3D7_06_v3,551853,1266600,714747
SMI029-K03-B01-M01,0,1,Pf3D7_07_v3,619957,1171997,552040
SMI029-K03-B01-M01,0,1,Pf3D7_08_v3,486805,919126,432321
SMI029-K03-B01-M01,0,1,Pf3D7_08_v3,1278610,1326111,47501
SMI029-K03-B01-M01,0,1,Pf3D7_09_v3,158439,271024,112585
SMI029-K03-B01-M01,0,1,Pf3D7_09_v3,283356,500646,217290
SMI029-K03-B01-M01,0,1,Pf3D7_10_v3,1254230,1570149,315919
SMI029-K03-B01-M01,0,1,Pf3D7_11_v3,110641,473241,362600
SMI029-K03-B01-M01,0,1,Pf3D7_11_v3,1006396,1294584,288188
SMI029-K03-B01-M01,0,1,Pf3D7_12_v3,839293,1670700,831407
SMI029-K03-B01-M01,0,1,Pf3D7_13_v3,2548295,2575636,27341
SMI029-K03-B01-M01,0,1,Pf3D7_14_v3,407383,918720,511337
SMI029-K03-B01-M01,0,1,Pf3D7_14_v3,2035328,2231863,196535
SMI029-K03-B01-M01,0,1,Pf3D7_14_v3,3126153,3255607,129454
SMI029-K03-B01-M01,0,2,Pf3D7_02_v3,805840,862030,56190
SMI029-K03-B01-M01,0,2,Pf3D7_03_v3,71040,183105,112065
SMI029-K03-B01-M01,0,2,Pf3D7_03_v3,260247,827914,567667
SMI029-K03-B01-M01,0,2,Pf3D7_05_v3,404998,507871,102873
SMI029-K03-B01-M01,0,2,Pf3D7_06_v3,1266600,1294070,27470
SMI029-K03-B01-M01,0,2,Pf3D7_07_v3,77194,619957,542763
SMI029-K03-B01-M01,0,2,Pf3D7_09_v3,271024,283356,12332
SMI029-K03-B01-M01,0,2,Pf3D7_11_v3,473241,683965,210724
SMI029-K03-B01-M01,0,2,Pf3D7_11_v3,1543806,2003008,459202
SMI029-K03-B01-M01,0,2,Pf3D7_12_v3,61435,382400,320965
SMI029-K03-B01-M01,0,2,Pf3D7_14_v3,918720,2035328,1116608
SMI029-K03-B01-M01,0,2,Pf3D7_14_v3,2231863,3126153,894290
SMI029-K03-B01-M01,1,2,Pf3D7_01_v3,95518,487895,392377
SMI029-K03-B01-M01,1,2,Pf3D7_03_v3,183105,260247,77142
SMI029-K03-B01-M01,1,2,Pf3D7_04_v3,991328,1143965,152637
SMI029-K03-B01-M01,1,2,Pf3D7_05_v3,39872,224735,184863
SMI029-K03-B01-M01,1,2,Pf3D7_05_v3,507871,673393,165522
SMI029-K03-B01-M01,1,2,Pf3D7_05_v3,1038517,1321074,282557
SMI029-K03-B01-M01,1,2,Pf3D7_06_v3,74373,551853,477480
SMI029-K03-B01-M01,1,2,Pf3D7_07_v3,1171997,1380526,208529
SMI029-K03-B01-M01,1,2,Pf3D7_08_v3,75691,486805,411114
SMI029-K03-B01-M01,1,2,Pf3D7_08_v3,919126,1278610,359484
SMI029-K03-B01-M01,1,2,Pf3D7_08_v3,1326111,1364499,38388
SMI029-K03-B01-M01,1,2,Pf3D7_09_v3,82153,158439,76286
SMI029-K03-B01-M01,1,2,Pf3D7_09_v3,500646,1472334,971688
SMI029-K03-B01-M01,1,2,Pf3D7_10_v3,70764,1254230,1183466
SMI029-K03-B01-M01,1,2,Pf3D7_11_v3,683965,1006396,322431
SMI029-K03-B01-M01,1,2,Pf3D7_11_v3,1294584,1543806,249222
SMI029-K03-B01-M01,1,2,Pf3D7_12_v3,382400,839293,456893
SMI029-K03-B01-M01,1,2,Pf3D7_12_v3,1670700,2155095,484395
SMI029-K03-B01-M01,1,2,Pf3D7_13_v3,77901,2548295,2470394
SMI029-K03-B01-M01,1,2,Pf3D7_13_v3,2575636,2788579,212943
SMI029-K03-B01-M01,1,2,Pf3D7_14_v3,35796,407383,371587
SMI031-K03-B01-M02,0,1,Pf3D7_01_v3,95518,528425,432907
SMI031-K03-B01-M02,0,1,Pf3D7_02_v3,805840,862030,56190
SMI031-K03-B01-M02,0,1,Pf3D7_03_v3,71040,1002946,931906
SMI031-K03-B01-M02,0,1,Pf3D7_04_v3,91817,255939,164122
SMI031-K03-B01-M02,0,1,Pf3D7_04_v3,999012,1143965,144953
SMI031-K03-B01-M02,0,1,Pf3D7_05_v3,39872,1321074,1281202
SMI031-K03-B01-M02,0,1,Pf3D7_06_v3,74373,1111651,1037278
SMI031-K03-B01-M02,0,1,Pf3D7_07_v3,249374,619957,370583
SMI031-K03-B01-M02,0,1,Pf3D7_07_v3,1159773,1380526,220753
SMI031-K03-B01-M02,0,1,Pf3D7_08_v3,75691,426411,350720
SMI031-K03-B01-M02,0,1,Pf3D7_08_v3,1102513,1364499,261986
SMI031-K03-B01-M02,0,1,Pf3D7_09_v3,82153,1468673,1386520
SMI031-K03-B01-M02,0,1,Pf3D7_10_v3,222495,1570149,1347654
SMI031-K03-B01-M02,0,1,Pf3D7_11_v3,110641,2003008,1892367
SMI031-K03-B01-M02,0,1,Pf3D7_12_v3,61435,382400,320965
SMI031-K03-B01-M02,0,1,Pf3D7_12_v3,907264,1670700,763436
SMI031-K03-B01-M02,0,1,Pf3D7_13_v3,1244791,2575636,1330845
SMI031-K03-B01-M02,0,1,Pf3D7_14_v3,337415,624348,286933
SMI031-K03-B01-M02,0,1,Pf3D7_14_v3,918720,2753325,1834605
SMI031-K03-B01-M02,0,1,Pf3D7_14_v3,3084224,3193558,109334
SMI031-K03-B01-M02,0,2,Pf3D7_01_v3,95518,528425,432907
SMI031-K03-B01-M02,0,2,Pf3D7_02_v3,805840,862030,56190
SMI031-K03-B01-M02,0,2,Pf3D7_03_v3,71040,1002946,931906
SMI031-K03-B01-M02,0,2,Pf3D7_04_v3,91817,255939,164122
SMI031-K03-B01-M02,0,2,Pf3D7_04_v3,999012,1143965,144953
SMI031-K03-B01-M02,0,2,Pf3D7_05_v3,39872,1321074,1281202
SMI031-K03-B01-M02,0,2,Pf3D7_06_v3,74373,1111651,1037278
SMI031-K03-B01-M02,0,2,Pf3D7_07_v3,249374,619957,370583
SMI031-K03-B01-M02,0,2,Pf3D7_07_v3,1159773,1380526,220753
SMI031-K03-B01-M02,0,2,Pf3D7_08_v3,75691,426411,350720
SMI031-K03-B01-M02,0,2,Pf3D7_08_v3,1102513,1364499,261986
SMI031-K03-B01-M02,0,2,Pf3D7_09_v3,82153,1468673,1386520
SMI031-K03-B01-M02,0,2,Pf3D7_10_v3,222495,1570149,1347654
SMI031-K03-B01-M02,0,2,Pf3D7_11_v3,110641,2003008,1892367
SMI031-K03-B01-M02,0,2,Pf3D7_12_v3,61435,382400,320965
SMI031-K03-B01-M02,0,2,Pf3D7_12_v3,907264,1670700,763436
SMI031-K03-B01-M02,0,2,Pf3D7_13_v3,1244791,2575636,1330845
SMI031-K03-B01-M02,0,2,Pf3D7_14_v3,337415,624348,286933
SMI031-K03-B01-M02,0,2,Pf3D7_14_v3,918720,2753325,1834605
SMI031-K03-B01-M02,0,2,Pf3D7_14_v3,3084224,3193558,109334
SMI031-K03-B01-M02,1,2,Pf3D7_01_v3,95518,567657,472139
SMI031-K03-B01-M02,1,2,Pf3D7_02_v3,109248,862030,752782
SMI031-K03-B01-M02,1,2,Pf3D7_03_v3,71040,1002946,931906
SMI031-K03-B01-M02,1,2,Pf3D7_04_v3,91817,1143965,1052148
SMI031-K03-B01-M02,1,2,Pf3D7_05_v3,39872,1321074,1281202
SMI031-K03-B01-M02,1,2,Pf3D7_06_v3,74373,1294070,1219697
SMI031-K03-B01-M02,1,2,Pf3D7_07_v3,77194,1380526,1303332
SMI031-K03-B01-M02,1,2,Pf3D7_08_v3,75691,1364499,1288808
SMI031-K03-B01-M02,1,2,Pf3D7_09_v3,82153,1472334,1390181
SMI031-K03-B01-M02,1,2,Pf3D7_10_v3,70764,1570149,1499385
SMI031-K03-B01-M02,1,2,Pf3D7_11_v3,110641,2003008,1892367
SMI031-K03-B01-M02,1,2,Pf3D7_12_v3,61435,2155095,2093660
SMI031-K03-B01-M02,1,2,Pf3D7_13_v3,77901,2788579,2710678
SMI031-K03-B01-M02,1,2,Pf3D7_14_v3,35796,3255607,3219811
SMI032-K03-B02-M03,0,1,Pf3D7_01_v3,180309,567657,387348
SMI032-K03-B02-M03,0,1,Pf3D7_02_v3,109248,297229,187981
SMI032-K03-B02-M03,0,1,Pf3D7_02_v3,375825,438700,62875
SMI032-K03-B02-M03,0,1,Pf3D7_02_v3,468251,846247,377996
SMI032-K03-B02-M03,0,1,Pf3D7_03_v3,511284,878750,367466
SMI032-K03-B02-M03,0,1,Pf3D7_03_v3,942805,1002946,60141
SMI032-K03-B02-M03,0,1,Pf3D7_04_v3,91817,731095,639278
SMI032-K03-B02-M03,0,1,Pf3D7_04_v3,766775,1143965,377190
SMI032-K03-B02-M03,0,1,Pf3D7_05_v3,39872,1321074,1281202
SMI032-K03-B02-M03,0,1,Pf3D7_06_v3,74373,159992,85619
SMI032-K03-B02-M03,0,1,Pf3D7_06_v3,345979,1111651,765672
SMI032-K03-B02-M03,0,1,Pf3D7_06_v3,1283406,1294070,10664
SMI032-K03-B02-M03,0,1,Pf3D7_07_v3,77194,1380526,1303332
SMI032-K03-B02-M03,0,1,Pf3D7_08_v3,75691,1364499,1288808
SMI032-K03-B02-M03,0,1,Pf3D7_09_v3,82153,833139,750986
SMI032-K03-B02-M03,0,1,Pf3D7_10_v3,693990,1244491,550501
SMI032-K03-B02-M03,0,1,Pf3D7_10_v3,1254230,1432783,178553
SMI032-K03-B02-M03,0,1,Pf3D7_11_v3,154299,1084422,930123
SMI032-K03-B02-M03,0,1,Pf3D7_11_v3,1294753,1295066,313
SMI032-K03-B02-M03,0,1,Pf3D7_12_v3,122749,382400,259651
SMI032-K03-B02-M03,0,1,Pf3D7_12_v3,739074,1661755,922681
SMI032-K03-B02-M03,0,1,Pf3D7_12_v3,1670700,2081873,411173
SMI032-K03-B02-M03,0,1,Pf3D7_13_v3,106161,531261,425100
SMI032-K03-B02-M03,0,1,Pf3D7_13_v3,792970,2788579,1995609
SMI032-K03-B02-M03,0,1,Pf3D7_14_v3,35796,1036865,1001069
SMI032-K03-B02-M03,0,1,Pf3D7_14_v3,1151944,1209838,57894
SMI032-K03-B02-M03,0,1,Pf3D7_14_v3,1267875,1819017,551142
SMI032-K03-B02-M03,0,1,Pf3D7_14_v3,1992294,2020660,28366
SMI032-K03-B02-M03,0,1,Pf3D7_14_v3,3014048,3255607,241559
SMI033-K03-B02-M02,0,1,Pf3D7_01_v3,95518,567657,472139
SMI033-K03-B02-M02,0,1,Pf3D7_02_v3,109248,253753,144505
SMI033-K03-B02-M02,0,1,Pf3D7_02_v3,438700,862030,423330
SMI033-K03-B02-M02,0,1,Pf3D7_03_v3,71040,878750,807710
SMI033-K03-B02-M02,0,1,Pf3D7_04_v3,255939,1030870,774931
SMI033-K03-B02-M02,0,1,Pf3D7_05_v3,269653,678963,409310
SMI033-K03-B02-M02,0,1,Pf3D7_05_v3,1038517,1043303,4786
SMI033-K03-B02-M02,0,1,Pf3D7_05_v3,1204155,1321074,116919
SMI033-K03-B02-M02,0,1,Pf3D7_06_v3,74373,1294070,1219697
SMI033-K03-B02-M02,0,1,Pf3D7_07_v3,77194,1193645,1116451
SMI033-K03-B02-M02,0,1,Pf3D7_08_v3,119204,1084240,965036
SMI033-K03-B02-M02,0,1,Pf3D7_08_v3,1113495,1364499,251004
SMI033-K03-B02-M02,0,1,Pf3D7_09_v3,82153,1472334,1390181
SMI033-K03-B02-M02,0,1,Pf3D7_10_v3,70764,1570149,1499385
SMI033-K03-B02-M02,0,1,Pf3D7_11_v3,110641,473241,362600
SMI033-K03-B02-M02,0,1,Pf3D7_11_v3,792550,2003008,1210458
SMI033-K03-B02-M02,0,1,Pf3D7_12_v3,61435,1661755,1600320
SMI033-K03-B02-M02,0,1,Pf3D7_12_v3,1670700,2155095,484395
SMI033-K03-B02-M02,0,1,Pf3D7_13_v3,77901,106070,28169
SMI033-K03-B02-M02,0,1,Pf3D7_13_v3,106161,2575636,2469475
